-1e-12,1e-15
-9.58597e-13,1.00002e-15
-9.1918e-13,1.00008e-15
-8.81692e-13,1.00018e-15
-8.46025e-13,1.00032e-15
-8.12075e-13,1.0005e-15
-7.79747e-13,1.00071e-15
-7.48952e-13,1.00096e-15
-7.19604e-13,1.00125e-15
-6.91626e-13,1.00158e-15
-6.64943e-13,1.00194e-15
-6.39486e-13,1.00234e-15
-6.1519e-13,1.00278e-15
-5.91993e-13,1.00325e-15
-5.69837e-13,1.00376e-15
-5.48668e-13,1.0043e-15
-5.28436e-13,1.00489e-15
-5.09093e-13,1.00551e-15
-4.90592e-13,1.00616e-15
-4.72891e-13,1.00686e-15
-4.55951e-13,1.00759e-15
-4.39733e-13,1.00836e-15
-4.24202e-13,1.00918e-15
-4.09323e-13,1.01003e-15
-3.95065e-13,1.01092e-15
-3.81398e-13,1.01186e-15
-3.68293e-13,1.01283e-15
-3.55723e-13,1.01385e-15
-3.43663e-13,1.01491e-15
-3.32089e-13,1.01602e-15
-3.20978e-13,1.01718e-15
-3.10308e-13,1.01838e-15
-3.00059e-13,1.01963e-15
-2.90211e-13,1.02093e-15
-2.80747e-13,1.02228e-15
-2.71648e-13,1.02368e-15
-2.62898e-13,1.02514e-15
-2.54481e-13,1.02665e-15
-2.46383e-13,1.02822e-15
-2.38588e-13,1.02985e-15
-2.31085e-13,1.03154e-15
-2.23859e-13,1.03329e-15
-2.16899e-13,1.03511e-15
-2.10193e-13,1.037e-15
-2.0373e-13,1.03895e-15
-1.97499e-13,1.04098e-15
-1.91491e-13,1.04308e-15
-1.85695e-13,1.04526e-15
-1.80103e-13,1.04752e-15
-1.74706e-13,1.04987e-15
-1.69495e-13,1.05231e-15
-1.64463e-13,1.05483e-15
-1.59602e-13,1.05746e-15
-1.54904e-13,1.06018e-15
-1.50362e-13,1.06302e-15
-1.4597e-13,1.06596e-15
-1.41721e-13,1.06902e-15
-1.37608e-13,1.07221e-15
-1.33626e-13,1.07552e-15
-1.29768e-13,1.07898e-15
-1.26029e-13,1.08259e-15
-1.22402e-13,1.08636e-15
-1.18882e-13,1.09029e-15
-1.15463e-13,1.09442e-15
-1.12139e-13,1.09874e-15
-1.08903e-13,1.10328e-15
-1.0575e-13,1.10807e-15
-1.02671e-13,1.11312e-15
-9.96577e-14,1.11848e-15
-9.66794e-14,1.12423e-15
-9.37585e-14,1.13037e-15
-9.08813e-14,1.13697e-15
-8.80277e-14,1.14413e-15
-8.51643e-14,1.15202e-15
-8.22234e-14,1.161e-15
-7.8989e-14,1.17206e-15
-7.64386e-14,1.18183e-15
-7.42178e-14,1.19123e-15
-7.22318e-14,1.20045e-15
-7.04225e-14,1.20962e-15
-6.87553e-14,1.21881e-15
-6.72071e-14,1.22808e-15
-6.57613e-14,1.23747e-15
-6.44055e-14,1.24699e-15
-6.31301e-14,1.25666e-15
-6.19269e-14,1.26652e-15
-6.07897e-14,1.27657e-15
-5.97128e-14,1.28683e-15
-5.86917e-14,1.29732e-15
-5.77222e-14,1.30805e-15
-5.6801e-14,1.31904e-15
-5.59248e-14,1.33029e-15
-5.50911e-14,1.34183e-15
-5.42973e-14,1.35366e-15
-5.35413e-14,1.36582e-15
-5.28211e-14,1.3783e-15
-5.2135e-14,1.39114e-15
-5.14815e-14,1.40434e-15
-5.0859e-14,1.41793e-15
-5.02664e-14,1.43192e-15
-4.97024e-14,1.44635e-15
-4.9166e-14,1.46124e-15
-4.86563e-14,1.4766e-15
-4.81682e-14,1.49262e-15
-4.77062e-14,1.50918e-15
-4.72695e-14,1.52629e-15
-4.68575e-14,1.54401e-15
-4.64696e-14,1.56236e-15
-4.61054e-14,1.5814e-15
-4.57644e-14,1.60117e-15
-4.54463e-14,1.62174e-15
-4.51509e-14,1.64316e-15
-4.48782e-14,1.66551e-15
-4.46281e-14,1.68888e-15
-4.44008e-14,1.71337e-15
-4.41965e-14,1.73911e-15
-4.40158e-14,1.76626e-15
-4.38593e-14,1.79502e-15
-4.37282e-14,1.82565e-15
-4.3624e-14,1.85852e-15
-4.3549e-14,1.89421e-15
-4.35071e-14,1.93366e-15
-4.35056e-14,1.97889e-15
-4.35671e-14,2.03715e-15
-4.3665e-14,2.08556e-15
-4.3793e-14,2.13178e-15
-4.3948e-14,2.1773e-15
-4.41284e-14,2.22274e-15
-4.43329e-14,2.26846e-15
-4.45607e-14,2.31468e-15
-4.48114e-14,2.36159e-15
-4.50847e-14,2.40933e-15
-4.53828e-14,2.45838e-15
-4.57029e-14,2.50837e-15
-4.60449e-14,2.5594e-15
-4.6409e-14,2.61155e-15
-4.67954e-14,2.66494e-15
-4.72045e-14,2.71965e-15
-4.76367e-14,2.77577e-15
-4.80925e-14,2.83339e-15
-4.85725e-14,2.89261e-15
-4.90773e-14,2.95352e-15
-4.96076e-14,3.01622e-15
-5.01643e-14,3.08082e-15
-5.07483e-14,3.14742e-15
-5.13606e-14,3.21614e-15
-5.20023e-14,3.28711e-15
-5.26747e-14,3.36046e-15
-5.3379e-14,3.43633e-15
-5.41169e-14,3.51487e-15
-5.489e-14,3.59626e-15
-5.57001e-14,3.68066e-15
-5.65492e-14,3.76829e-15
-5.74396e-14,3.85935e-15
-5.83738e-14,3.9541e-15
-5.93547e-14,4.0528e-15
-6.03855e-14,4.15575e-15
-6.14697e-14,4.26329e-15
-6.26117e-14,4.37581e-15
-6.38161e-14,4.49377e-15
-6.50887e-14,4.61769e-15
-6.64361e-14,4.74818e-15
